epoch,step,train_loss,train_loss_kl,train_loss_recon,train_post_mu_0,train_post_mu_1,train_post_mu_10,train_post_mu_11,train_post_mu_12,train_post_mu_13,train_post_mu_14,train_post_mu_15,train_post_mu_16,train_post_mu_17,train_post_mu_18,train_post_mu_19,train_post_mu_2,train_post_mu_20,train_post_mu_21,train_post_mu_22,train_post_mu_23,train_post_mu_24,train_post_mu_25,train_post_mu_26,train_post_mu_27,train_post_mu_28,train_post_mu_29,train_post_mu_3,train_post_mu_30,train_post_mu_31,train_post_mu_4,train_post_mu_5,train_post_mu_6,train_post_mu_7,train_post_mu_8,train_post_mu_9,train_post_sig_0,train_post_sig_1,train_post_sig_10,train_post_sig_11,train_post_sig_12,train_post_sig_13,train_post_sig_14,train_post_sig_15,train_post_sig_16,train_post_sig_17,train_post_sig_18,train_post_sig_19,train_post_sig_2,train_post_sig_20,train_post_sig_21,train_post_sig_22,train_post_sig_23,train_post_sig_24,train_post_sig_25,train_post_sig_26,train_post_sig_27,train_post_sig_28,train_post_sig_29,train_post_sig_3,train_post_sig_30,train_post_sig_31,train_post_sig_4,train_post_sig_5,train_post_sig_6,train_post_sig_7,train_post_sig_8,train_post_sig_9,train_prior_mu_0,train_prior_mu_1,train_prior_mu_10,train_prior_mu_11,train_prior_mu_12,train_prior_mu_13,train_prior_mu_14,train_prior_mu_15,train_prior_mu_16,train_prior_mu_17,train_prior_mu_18,train_prior_mu_19,train_prior_mu_2,train_prior_mu_20,train_prior_mu_21,train_prior_mu_22,train_prior_mu_23,train_prior_mu_24,train_prior_mu_25,train_prior_mu_26,train_prior_mu_27,train_prior_mu_28,train_prior_mu_29,train_prior_mu_3,train_prior_mu_30,train_prior_mu_31,train_prior_mu_4,train_prior_mu_5,train_prior_mu_6,train_prior_mu_7,train_prior_mu_8,train_prior_mu_9,train_prior_sig_0,train_prior_sig_1,train_prior_sig_10,train_prior_sig_11,train_prior_sig_12,train_prior_sig_13,train_prior_sig_14,train_prior_sig_15,train_prior_sig_16,train_prior_sig_17,train_prior_sig_18,train_prior_sig_19,train_prior_sig_2,train_prior_sig_20,train_prior_sig_21,train_prior_sig_22,train_prior_sig_23,train_prior_sig_24,train_prior_sig_25,train_prior_sig_26,train_prior_sig_27,train_prior_sig_28,train_prior_sig_29,train_prior_sig_3,train_prior_sig_30,train_prior_sig_31,train_prior_sig_4,train_prior_sig_5,train_prior_sig_6,train_prior_sig_7,train_prior_sig_8,train_prior_sig_9,val_rank_ic
527,1044911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0033524008467793465
527,1044911,0.17304536700248718,0.07793521136045456,0.09511024504899979,-0.01234691496938467,0.0024221958592534065,-0.002848988864570856,-0.014825437217950821,0.00438730837777257,-0.0014266717480495572,0.0008356526377610862,0.0017722038319334388,0.011817056685686111,-0.007135133724659681,-0.0012079620501026511,-0.009532645344734192,0.0070847016759216785,-0.009331338107585907,0.004842889029532671,-0.008571004495024681,-0.009888949804008007,0.0055784001015126705,-0.0060673984698951244,-0.010378770530223846,0.003061736701056361,-0.005032895598560572,-0.008026205003261566,-0.001553511363454163,-0.018804864957928658,-0.004679971374571323,-0.0035984008572995663,-0.005252353381365538,-0.008360758423805237,-0.000641453661955893,0.011062432080507278,0.002170878928154707,0.07929684221744537,0.08195772767066956,0.08129730075597763,0.0837581530213356,0.07814576476812363,0.07606788724660873,0.07740675657987595,0.08031152933835983,0.07763567566871643,0.07858584821224213,0.076218381524086,0.07953587919473648,0.07654207199811935,0.08426175266504288,0.08037645369768143,0.07583697885274887,0.0774134024977684,0.07697392255067825,0.07637999951839447,0.07810522615909576,0.07752160727977753,0.07695180177688599,0.08128538727760315,0.08152221888303757,0.0768565759062767,0.07667924463748932,0.07824571430683136,0.07876206189393997,0.08278858661651611,0.07869262248277664,0.07517185062170029,0.07813730090856552,-0.01233768742531538,0.0027321428060531616,-0.0029012905433773994,-0.014792030677199364,0.004706658888608217,-0.0014736831653863192,0.0008517564856447279,0.0018815187504515052,0.011800873093307018,-0.007286324165761471,-0.0008075922960415483,-0.009403930976986885,0.007582441437989473,-0.009406414814293385,0.0046369824558496475,-0.008631243370473385,-0.009990819729864597,0.0053955670446157455,-0.006001689936965704,-0.01072899904102087,0.002950274618342519,-0.00491023063659668,-0.008158864453434944,-0.001285466947592795,-0.01871314086019993,-0.004723593592643738,-0.0034920170437544584,-0.004965405911207199,-0.008692480623722076,-0.0005638111615553498,0.011217853054404259,0.0019610219169408083,0.08659467846155167,0.08822368830442429,0.08717522025108337,0.08835884183645248,0.08477633446455002,0.08346094936132431,0.08379785716533661,0.08546062558889389,0.08495543897151947,0.08559070527553558,0.08296870440244675,0.08548764884471893,0.08361117541790009,0.08834660053253174,0.0863134115934372,0.08339711278676987,0.08351914584636688,0.08391602337360382,0.08354727923870087,0.08497541397809982,0.08418818563222885,0.08259321749210358,0.0877390056848526,0.08646407723426819,0.08350419253110886,0.08351519703865051,0.08475421369075775,0.08495014160871506,0.08712613582611084,0.08568984270095825,0.08214696496725082,0.0847410187125206,
528,1046890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0023283688351511955
528,1046890,0.17346598207950592,0.07831443846225739,0.09515169262886047,-0.012697610072791576,0.0031096041202545166,-0.004533135332167149,-0.014778492040932178,0.005028685089200735,-0.0008762547513470054,0.0015025850152596831,0.0020648911595344543,0.010425787419080734,-0.006704927422106266,-0.0005285244551487267,-0.00942807737737894,0.008566461503505707,-0.010694694705307484,0.004936079494655132,-0.009405339136719704,-0.010824768804013729,0.005271237809211016,-0.006812550127506256,-0.010694671422243118,0.0027965917252004147,-0.004779911134392023,-0.009034835733473301,-0.00084608857287094,-0.01805207133293152,-0.005541481077671051,-0.0026867713313549757,-0.004897397477179766,-0.008676315657794476,0.0009777483064681292,0.010485323145985603,0.00192280113697052,0.07919912785291672,0.08178337663412094,0.08105743676424026,0.08345074206590652,0.07805337756872177,0.07595721632242203,0.07711067795753479,0.08021382987499237,0.07750988006591797,0.07850416004657745,0.07607129961252213,0.07959363609552383,0.0764504075050354,0.08426804095506668,0.07992419600486755,0.07538366317749023,0.07710147649049759,0.07641281932592392,0.0763857290148735,0.07810913026332855,0.07732614129781723,0.07692872732877731,0.08100944757461548,0.08094260841608047,0.07644858956336975,0.07664833217859268,0.07842587679624557,0.07838907837867737,0.08259875327348709,0.07817055284976959,0.07514453679323196,0.07785288989543915,-0.013090437278151512,0.0027604843489825726,-0.004857101943343878,-0.014605088159441948,0.004943041130900383,-0.0008535176748409867,0.0015293245669454336,0.001964970026165247,0.010379317216575146,-0.006775321438908577,-0.0005727793904952705,-0.009503906592726707,0.008536071516573429,-0.010857640765607357,0.0051969243213534355,-0.009166664443910122,-0.010765030980110168,0.0053094737231731415,-0.007133630570024252,-0.010453094728291035,0.0028539462946355343,-0.0047449073754251,-0.009017654694616795,-0.0009219117346219718,-0.018050378188490868,-0.005283806473016739,-0.0027587490621954203,-0.005017375107854605,-0.008886060677468777,0.0009434433886781335,0.010440527461469173,0.0017956318333745003,0.0866539254784584,0.08779964596033096,0.08694561570882797,0.08823003619909286,0.08459882438182831,0.08338088542222977,0.08385417610406876,0.08542147278785706,0.08479340374469757,0.08537206798791885,0.08276963233947754,0.08541859686374664,0.08379361778497696,0.08833284676074982,0.08591683208942413,0.08318309485912323,0.08314810693264008,0.08347729593515396,0.08345358818769455,0.08483326435089111,0.08402285724878311,0.08252698183059692,0.08759314566850662,0.08597951382398605,0.08317583799362183,0.08361835032701492,0.08478736877441406,0.08459886908531189,0.08686923235654831,0.08532365411520004,0.08199252188205719,0.08448255062103271,
529,1048869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010142192477360368
529,1048869,0.17555111646652222,0.07874241471290588,0.09680865705013275,-0.012915615923702717,0.0038949009031057358,-0.002962104044854641,-0.01357183326035738,0.005821589380502701,-0.0013166150311008096,0.002006159396842122,0.0011469998862594366,0.00948277860879898,-0.00699280109256506,-0.000651767011731863,-0.009288120083510876,0.00797629076987505,-0.01094367727637291,0.005805084947496653,-0.007836395874619484,-0.010941694490611553,0.004992472939193249,-0.0072141727432608604,-0.010126718319952488,0.001348784426227212,-0.004145803861320019,-0.010332790203392506,-0.0006676438497379422,-0.019353894516825676,-0.005122759845107794,-0.003364141331985593,-0.005330536048859358,-0.00895787961781025,0.0027555751148611307,0.010916518047451973,0.001143443863838911,0.07917711138725281,0.08183617889881134,0.0812099426984787,0.08371816575527191,0.07794702798128128,0.07599776238203049,0.0773891806602478,0.08020580559968948,0.07806333154439926,0.07867960631847382,0.07590282708406448,0.07989495992660522,0.07682774215936661,0.08423060923814774,0.07996746897697449,0.0755319595336914,0.07730045914649963,0.07657214999198914,0.07597218453884125,0.07781614363193512,0.07739599794149399,0.07704177498817444,0.08111931383609772,0.08119877427816391,0.07656542956829071,0.07685882598161697,0.0782143697142601,0.07837701588869095,0.08262737095355988,0.07830603420734406,0.07515527307987213,0.07827869802713394,-0.012711628340184689,0.004022728186100721,-0.0028788151685148478,-0.013870876282453537,0.005961114075034857,-0.0013180029345676303,0.002020469168201089,0.0010914956219494343,0.009251173585653305,-0.006887981202453375,-0.000780122063588351,-0.009160266257822514,0.008011255413293839,-0.010987241752445698,0.006110536400228739,-0.008011680096387863,-0.010725145228207111,0.005186764523386955,-0.007162204943597317,-0.010168062523007393,0.0012070818338543177,-0.004250157158821821,-0.01028665155172348,-0.0007575401687063277,-0.019191794097423553,-0.005304337944835424,-0.0034130318090319633,-0.005366944707930088,-0.008764210157096386,0.003060227958485484,0.011017992161214352,0.0009754277998581529,0.08662846684455872,0.0881086140871048,0.08716266602277756,0.08848364651203156,0.08466488122940063,0.08335015177726746,0.0839952602982521,0.08527565747499466,0.08536326140165329,0.08575502783060074,0.08291816711425781,0.08566976338624954,0.08391978591680527,0.08838891237974167,0.08586511760950089,0.0831553116440773,0.08357837796211243,0.08356065303087234,0.08314324170351028,0.08489008247852325,0.08427470177412033,0.082639679312706,0.08746638149023056,0.08620394021272659,0.08347738534212112,0.08380383253097534,0.08470866084098816,0.08479352295398712,0.08673311769962311,0.08574378490447998,0.08206147700548172,0.08473553508520126,
530,1050848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002189875580370426
530,1050848,0.1742434948682785,0.07851282507181168,0.09573045372962952,-0.01256023719906807,0.0035447163973003626,-0.0032704032491892576,-0.015057065524160862,0.0057478114031255245,-0.0009903834434226155,0.0022130513098090887,0.0008668902446515858,0.010103242471814156,-0.007290887180715799,-0.0009617580217309296,-0.008686394430696964,0.008291629143059254,-0.01095512229949236,0.005738843698054552,-0.007846742868423462,-0.010628439486026764,0.005727346986532211,-0.00705679040402174,-0.011926489882171154,0.0019284553127363324,-0.005320263095200062,-0.007983599789440632,-0.0012245409889146686,-0.02034519985318184,-0.004504194017499685,-0.003118169493973255,-0.00535222515463829,-0.008779246360063553,0.0024268291890621185,0.01010216772556305,0.002003842033445835,0.07929835468530655,0.0818055272102356,0.08127546310424805,0.08376200497150421,0.07796602696180344,0.07588677108287811,0.07718976587057114,0.08011214435100555,0.0779193565249443,0.07889848202466965,0.07597970962524414,0.0798708125948906,0.07645467668771744,0.08425607532262802,0.08008386939764023,0.0758347362279892,0.07756561785936356,0.07658408582210541,0.07617400586605072,0.07793541997671127,0.0771603062748909,0.07676628977060318,0.08125992119312286,0.08129029721021652,0.07635810971260071,0.07673424482345581,0.07802505791187286,0.07856118679046631,0.0826369896531105,0.0780864953994751,0.07501699030399323,0.07788623124361038,-0.012772688642144203,0.003439822234213352,-0.0032217951957136393,-0.015262499451637268,0.005992745980620384,-0.0010843663476407528,0.002132786437869072,0.0009914289694279432,0.010390542447566986,-0.0071496861055493355,-0.001132260193116963,-0.008622584864497185,0.008150008507072926,-0.011048239655792713,0.00556193757802248,-0.007650001440197229,-0.010720621794462204,0.0054926443845033646,-0.007170915603637695,-0.011823791079223156,0.0019929709378629923,-0.005104231648147106,-0.00806970614939928,-0.0011684768833220005,-0.020549962297081947,-0.0044975895434618,-0.003045524936169386,-0.005157321225851774,-0.0087450435385108,0.002189618768170476,0.00991116464138031,0.002518223598599434,0.08676506578922272,0.08809082210063934,0.0872512012720108,0.08854738622903824,0.08478802442550659,0.08316748589277267,0.08374367654323578,0.08521450310945511,0.08537902683019638,0.08593222498893738,0.08261381089687347,0.08566135913133621,0.08378139138221741,0.08815454691648483,0.08606965094804764,0.08352971076965332,0.08366420865058899,0.08378293365240097,0.08337731659412384,0.08491808921098709,0.08386224508285522,0.08255144953727722,0.08755041658878326,0.08620712161064148,0.08311718702316284,0.08371829241514206,0.08458590507507324,0.08456572890281677,0.08682408183813095,0.08553332090377808,0.08187117427587509,0.08472824841737747,
531,1052827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020411410368978977
531,1052827,0.17592523992061615,0.07894473522901535,0.0969805121421814,-0.013077843002974987,0.002486692974343896,-0.0033947827760130167,-0.014299317263066769,0.005645436234772205,0.0012287640711292624,0.0008968671318143606,0.0002829027362167835,0.010375544428825378,-0.007807188667356968,0.0002321146457688883,-0.009657816030085087,0.007908257655799389,-0.010248489677906036,0.0046414220705628395,-0.007746485993266106,-0.011442182585597038,0.005259688012301922,-0.007953372783958912,-0.010708155110478401,0.002194794826209545,-0.004510789178311825,-0.00810113362967968,-0.0011870880844071507,-0.0176231786608696,-0.005107210483402014,-0.0022980342619121075,-0.005625738296657801,-0.008599852211773396,0.0016890444094315171,0.008610140532255173,0.002393808215856552,0.07959726452827454,0.08173731714487076,0.08127918094396591,0.08357791602611542,0.07806923985481262,0.07571791112422943,0.07714064419269562,0.07996433973312378,0.07784763723611832,0.07845399528741837,0.07584287971258163,0.07963252812623978,0.07673004269599915,0.08383769541978836,0.08026649057865143,0.07568274438381195,0.07716504484415054,0.07654774934053421,0.07642217725515366,0.07788532972335815,0.0769890770316124,0.07675528526306152,0.0814487412571907,0.08124945312738419,0.07612629234790802,0.07677295804023743,0.0780511423945427,0.07865035533905029,0.08229207992553711,0.0784507617354393,0.07499714940786362,0.07812690734863281,-0.012911021709442139,0.0025265091098845005,-0.003452485427260399,-0.014259309507906437,0.005417471751570702,0.0010669592302292585,0.0007933968445286155,9.960788156604394e-05,0.009967457503080368,-0.0077199796214699745,0.0003175480815116316,-0.009794367477297783,0.008128094486892223,-0.010190702974796295,0.004634135868400335,-0.007969959639012814,-0.011496086604893208,0.005517325829714537,-0.0080508878454566,-0.010782859288156033,0.0022912684362381697,-0.004609704948961735,-0.00801190733909607,-0.0011649555526673794,-0.017634591087698936,-0.0052885334007442,-0.00212157447822392,-0.00545349670574069,-0.008798385038971901,0.001936865970492363,0.00880005955696106,0.0022056077141314745,0.08696690946817398,0.0881638303399086,0.08715389668941498,0.0883047953248024,0.08458718657493591,0.08337366580963135,0.08378548920154572,0.08511877804994583,0.08521085977554321,0.08578117936849594,0.08261413127183914,0.08552682399749756,0.08379250764846802,0.0879984200000763,0.08627869188785553,0.08349717408418655,0.08332378417253494,0.08358143270015717,0.08329670131206512,0.08473794162273407,0.08370494842529297,0.08238217979669571,0.08782906830310822,0.08611670881509781,0.08293982595205307,0.08377325534820557,0.08448242396116257,0.084806427359581,0.08649898320436478,0.08579053729772568,0.08206739276647568,0.0851675420999527,
532,1054806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005056740716099739
532,1054806,0.17458674311637878,0.07893703877925873,0.09564976394176483,-0.013366233557462692,0.0023827524855732918,-0.0031546514946967363,-0.015457338653504848,0.006275659427046776,-0.0004370271635707468,0.000819410546682775,0.001332677435129881,0.010215332731604576,-0.00891057774424553,0.00012862953008152544,-0.010258786380290985,0.007787546142935753,-0.010969317518174648,0.004512534476816654,-0.008194845169782639,-0.011097791604697704,0.00659134378656745,-0.008120594546198845,-0.011151110753417015,0.0015395884402096272,-0.004989205859601498,-0.008932767435908318,-0.0011973223881796002,-0.01833927631378174,-0.00537990964949131,-0.0011197063140571117,-0.004889963660389185,-0.007357112597674131,0.0013274570228531957,0.008892861194908619,0.002776667010039091,0.0796453133225441,0.08183572441339493,0.08108654618263245,0.08337332308292389,0.07744930684566498,0.07569858431816101,0.07702308893203735,0.07997962087392807,0.07792921364307404,0.07877077162265778,0.07551683485507965,0.07971052825450897,0.07674858719110489,0.0839141383767128,0.0803689956665039,0.07566569745540619,0.0768885612487793,0.0764722153544426,0.07648468762636185,0.07775149494409561,0.07694041728973389,0.07643330842256546,0.08098220080137253,0.08104447275400162,0.0763731598854065,0.07656839489936829,0.07791400700807571,0.07879714667797089,0.08228708058595657,0.07846996933221817,0.07484636455774307,0.07812757045030594,-0.01331718172878027,0.002153516747057438,-0.003083480754867196,-0.015497587621212006,0.0062643191777169704,-0.0002559811982791871,0.0009369365288875997,0.0014768128748983145,0.010628858581185341,-0.008800626732409,0.00034050631802529097,-0.010174009948968887,0.007562567479908466,-0.010917797684669495,0.004515684675425291,-0.008072827942669392,-0.010992559604346752,0.006421034224331379,-0.008106949739158154,-0.011343279853463173,0.0012762604746967554,-0.005176204722374678,-0.008788160048425198,-0.0012160137994214892,-0.018293902277946472,-0.005120816640555859,-0.0012366435257717967,-0.005128078628331423,-0.007057712879031897,0.0010252390056848526,0.00850430317223072,0.0024945682380348444,0.08710241317749023,0.08804013580083847,0.08703505247831345,0.08815183490514755,0.08422230184078217,0.08316775411367416,0.08361559361219406,0.08515096455812454,0.08529267460107803,0.08583681285381317,0.0825691670179367,0.08559467643499374,0.08378514647483826,0.08799204975366592,0.08652573078870773,0.08330035954713821,0.08307386934757233,0.08361448347568512,0.0834382027387619,0.08478865772485733,0.08351800590753555,0.08205205947160721,0.08764895051717758,0.08595097810029984,0.08298353105783463,0.08346246927976608,0.08435387909412384,0.08489495515823364,0.08657184988260269,0.08577834069728851,0.08191458135843277,0.08492870628833771,
533,1056785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005037736613303423
533,1056785,0.17483864724636078,0.07842376828193665,0.09641479700803757,-0.013168592005968094,0.0028351277578622103,-0.0026248411741107702,-0.014574889093637466,0.0065334755927324295,-0.00018439188716001809,0.0008987026521936059,0.0007832582923583686,0.011656207032501698,-0.007275775540620089,-0.000299661245662719,-0.010751759633421898,0.007002726197242737,-0.010718751698732376,0.0061916024424135685,-0.007056443486362696,-0.0105126379057765,0.006393858231604099,-0.006742603145539761,-0.01223788969218731,0.0011344923404976726,-0.004703001584857702,-0.00838563870638609,-0.0014350413111969829,-0.01847093552350998,-0.003945778589695692,-0.0019903969950973988,-0.006581295281648636,-0.00780841987580061,0.0007861462654545903,0.010240702889859676,0.0028799590654671192,0.07976050674915314,0.08175304532051086,0.0811886265873909,0.08361096680164337,0.0780211091041565,0.07613281160593033,0.07735206186771393,0.07984256744384766,0.07809636741876602,0.07908427715301514,0.07588833570480347,0.07941557466983795,0.07688222825527191,0.08396140486001968,0.08062096685171127,0.07599932700395584,0.0772479847073555,0.07662321627140045,0.07638520747423172,0.07846717536449432,0.07686366885900497,0.07681252807378769,0.08131879568099976,0.08165255188941956,0.07654785364866257,0.07663451135158539,0.07784814387559891,0.07868824154138565,0.08259669691324234,0.07858259975910187,0.07558516412973404,0.07815198600292206,-0.013313231989741325,0.0030467770993709564,-0.0027586747892200947,-0.014389866963028908,0.006752413231879473,-0.0005192146054469049,0.0008065720903687179,0.0007700219284743071,0.01168670691549778,-0.007163480389863253,-0.00024531965027563274,-0.010739359073340893,0.007336178328841925,-0.010998090729117393,0.006290910765528679,-0.006817495450377464,-0.01050677802413702,0.006454192101955414,-0.006762765813618898,-0.012200040742754936,0.0012680940562859178,-0.004578384570777416,-0.008665880188345909,-0.0014238848816603422,-0.018538758158683777,-0.0037947464734315872,-0.0021778105292469263,-0.006299907341599464,-0.007892587222158909,0.0006968890666030347,0.010108545422554016,0.0032538610976189375,0.08718134462833405,0.08805423229932785,0.0871853306889534,0.08826762437820435,0.08467581868171692,0.08347134292125702,0.08382145315408707,0.08517701178789139,0.08530310541391373,0.08612807095050812,0.08279769122600555,0.08548462390899658,0.08400814235210419,0.08802013099193573,0.08678186684846878,0.08366181701421738,0.08335565030574799,0.08382236212491989,0.08343909680843353,0.08537926524877548,0.08347909897565842,0.08241810649633408,0.08796767145395279,0.0865778997540474,0.08318757265806198,0.08353731781244278,0.08430492877960205,0.08476370573043823,0.08695224672555923,0.08594407886266708,0.08252139389514923,0.08488039672374725,
534,1058764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0034269720781594515
534,1058764,0.17156438529491425,0.07818307727575302,0.09338141232728958,-0.013139814138412476,0.0032052909955382347,-0.0021223591174930334,-0.014953493140637875,0.005565047264099121,-0.0004143055994063616,0.0008383161039091647,0.00044604483991861343,0.010748311877250671,-0.006548475939780474,-0.000877402548212558,-0.010724499821662903,0.007062462158501148,-0.01128586195409298,0.006508692167699337,-0.006337797734886408,-0.010845991782844067,0.00632810965180397,-0.0058548846282064915,-0.011228485032916069,0.0015462901210412383,-0.005077930632978678,-0.00799892283976078,-0.000935907126404345,-0.017962288111448288,-0.004413788206875324,-0.0037129151169210672,-0.006338147912174463,-0.007310111541301012,7.648814789718017e-05,0.011064253747463226,0.0031846321653574705,0.07918313890695572,0.08145752549171448,0.08104795217514038,0.08317135274410248,0.0771571546792984,0.07566718012094498,0.07727283984422684,0.07980643212795258,0.07782575488090515,0.0787743553519249,0.0758185163140297,0.07929284125566483,0.07676457613706589,0.08395558595657349,0.08036237210035324,0.07581387460231781,0.07716763764619827,0.07644747197628021,0.07589676976203918,0.07808990031480789,0.07688301056623459,0.07642432302236557,0.08129777759313583,0.0809490829706192,0.07620270550251007,0.0763200968503952,0.07807021588087082,0.0782093033194542,0.08233288675546646,0.07836828380823135,0.07536005228757858,0.07769771665334702,-0.013206157833337784,0.0031220929231494665,-0.0021034840028733015,-0.014733606018126011,0.00550110125914216,-0.0004352195537649095,0.0008472473127767444,0.0003751014592126012,0.010672090575098991,-0.006819780915975571,-0.00100130052305758,-0.010872619226574898,0.006654370576143265,-0.01128334179520607,0.006552519742399454,-0.006268117111176252,-0.010910071432590485,0.006267638877034187,-0.005977454595267773,-0.010837924666702747,0.001548864645883441,-0.005042253527790308,-0.007587577681988478,-0.0009442146983928978,-0.01773991622030735,-0.004537321161478758,-0.0037328253965824842,-0.006722943391650915,-0.007353877183049917,0.00028107877005822957,0.011104525998234749,0.003207686124369502,0.08676155656576157,0.08750265836715698,0.08683358132839203,0.08775675296783447,0.08403398841619492,0.08298203349113464,0.08365330845117569,0.08507359027862549,0.08514630794525146,0.08586104214191437,0.0824609100818634,0.08512304723262787,0.08382336795330048,0.08784642070531845,0.08644154667854309,0.08331915736198425,0.08317606151103973,0.08336492627859116,0.08287759870290756,0.08505240827798843,0.08330173045396805,0.08206859230995178,0.08777974545955658,0.08587150275707245,0.08313152194023132,0.08319199830293655,0.08430062979459763,0.08451730757951736,0.08656937628984451,0.0857379287481308,0.08232065290212631,0.08438993245363235,
535,1060743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004672795068472624
535,1060743,0.17436854541301727,0.07805108278989792,0.09631765633821487,-0.011503529734909534,0.003826965345069766,-0.0026071632746607065,-0.014124134555459023,0.005034003406763077,-0.0010673229116946459,0.0002606260241009295,-0.00010610409663058817,0.010533752851188183,-0.007482817862182856,-0.001408410375006497,-0.009585651569068432,0.005854685790836811,-0.01069417130202055,0.00584705825895071,-0.006731073837727308,-0.011163590475916862,0.006331659387797117,-0.0061554014682769775,-0.010715723969042301,0.002263517351821065,-0.003607687307521701,-0.007175785955041647,-0.0012048393255099654,-0.019201351329684258,-0.004510018043220043,-0.0033000085968524218,-0.0063963383436203,-0.008211832493543625,0.0003199070633854717,0.010140260681509972,0.0033110163640230894,0.07919590920209885,0.08146123588085175,0.08106251060962677,0.0830647274851799,0.07751794159412384,0.07584008574485779,0.07746880501508713,0.07985775172710419,0.07770451158285141,0.07877527922391891,0.07581713795661926,0.07935255765914917,0.0766909196972847,0.08369739353656769,0.08036956936120987,0.07596540451049805,0.0772315263748169,0.07667230814695358,0.07601331174373627,0.07829347252845764,0.07713287323713303,0.07658473402261734,0.08087866753339767,0.08113527297973633,0.0766233429312706,0.0766570195555687,0.07801762223243713,0.07848764955997467,0.0823913961648941,0.07835287600755692,0.0752391517162323,0.07772956043481827,-0.011678937822580338,0.003935776650905609,-0.0023635216057300568,-0.014345329254865646,0.005047347396612167,-0.0009381144773215055,0.000359423371264711,5.8143290516454726e-05,0.010570862330496311,-0.007434778846800327,-0.0016282126307487488,-0.009396123699843884,0.005892617627978325,-0.010762053541839123,0.005866265390068293,-0.006776205264031887,-0.011179734021425247,0.006232831627130508,-0.006252745632082224,-0.010921171866357327,0.002199166687205434,-0.0034367248881608248,-0.007197914645075798,-0.0013268616748973727,-0.01914238929748535,-0.00400423863902688,-0.003426827723160386,-0.006271792575716972,-0.008256909437477589,6.743920675944537e-05,0.010138299316167831,0.0031111587304621935,0.08668037503957748,0.08746088296175003,0.0868258848786354,0.08771487325429916,0.08421818166971207,0.08316017687320709,0.0838502049446106,0.08498838543891907,0.08498933166265488,0.08567332476377487,0.08243995159864426,0.08527764678001404,0.08390568941831589,0.08776568621397018,0.0863155946135521,0.08347995579242706,0.08331798017024994,0.08361926674842834,0.08311279118061066,0.08553685247898102,0.0837007462978363,0.08217030018568039,0.08752533793449402,0.08580999076366425,0.0834556296467781,0.08351613581180573,0.08445217460393906,0.08473464846611023,0.08650748431682587,0.08564389497041702,0.08222626894712448,0.08428895473480225,
536,1062722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0028088390827178955
