epoch,step,train_loss,train_loss_kl,train_loss_recon,train_post_mu_0,train_post_mu_1,train_post_mu_10,train_post_mu_11,train_post_mu_12,train_post_mu_13,train_post_mu_14,train_post_mu_15,train_post_mu_2,train_post_mu_3,train_post_mu_4,train_post_mu_5,train_post_mu_6,train_post_mu_7,train_post_mu_8,train_post_mu_9,train_post_sig_0,train_post_sig_1,train_post_sig_10,train_post_sig_11,train_post_sig_12,train_post_sig_13,train_post_sig_14,train_post_sig_15,train_post_sig_2,train_post_sig_3,train_post_sig_4,train_post_sig_5,train_post_sig_6,train_post_sig_7,train_post_sig_8,train_post_sig_9,train_prior_mu_0,train_prior_mu_1,train_prior_mu_10,train_prior_mu_11,train_prior_mu_12,train_prior_mu_13,train_prior_mu_14,train_prior_mu_15,train_prior_mu_2,train_prior_mu_3,train_prior_mu_4,train_prior_mu_5,train_prior_mu_6,train_prior_mu_7,train_prior_mu_8,train_prior_mu_9,train_prior_sig_0,train_prior_sig_1,train_prior_sig_10,train_prior_sig_11,train_prior_sig_12,train_prior_sig_13,train_prior_sig_14,train_prior_sig_15,train_prior_sig_2,train_prior_sig_3,train_prior_sig_4,train_prior_sig_5,train_prior_sig_6,train_prior_sig_7,train_prior_sig_8,train_prior_sig_9,val_rank_ic
35,71243,1.3478424549102783,0.0071080876514315605,1.3407362699508667,0.004797838628292084,0.004536439664661884,-0.011153525672852993,-0.0010155384661629796,0.020057329908013344,-0.0026294710114598274,-0.0004979746299795806,0.004024343099445105,-0.00042570149526000023,-0.0060885269194841385,-0.0020348012913018465,-0.004612861666828394,-0.002491050399839878,0.009328152984380722,-0.004123228136450052,-0.014383511617779732,0.6854385733604431,0.6847793459892273,0.683975100517273,0.6868564486503601,0.691495418548584,0.6812918782234192,0.6791362762451172,0.6837459802627563,0.6826044917106628,0.6830647587776184,0.674582302570343,0.6827704906463623,0.703981339931488,0.6996075510978699,0.6817296743392944,0.6986916065216064,0.004742240533232689,0.0046824193559587,-0.01096413005143404,-0.0008598564891144633,0.019850265234708786,-0.002639290876686573,-0.00042710869456641376,0.0039406572468578815,-0.0006024562753736973,-0.006030949763953686,-0.0019690499175339937,-0.004549004137516022,-0.0024036781396716833,0.009321915917098522,-0.0039751664735376835,-0.014283914119005203,0.6856371760368347,0.6851863861083984,0.6840400099754333,0.6869953870773315,0.6915673613548279,0.6813827753067017,0.6801968812942505,0.6839019060134888,0.6828083395957947,0.6837910413742065,0.674799919128418,0.6829130053520203,0.7044879794120789,0.699806272983551,0.6820240616798401,0.699087381362915,
36,73222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020816558972001076
36,73222,1.347503423690796,0.007150606252253056,1.3403539657592773,0.004254924599081278,0.004802830051630735,-0.012037348002195358,-0.0032506342977285385,0.023177068680524826,-0.004399649333208799,-0.0012884339084848762,0.004287213087081909,-0.001013802015222609,-0.006385883316397667,-0.0037557766772806644,-0.005960640963166952,-0.001615580404177308,0.0085616959258914,-0.006559010129421949,-0.014471945352852345,0.6853459477424622,0.6850692629814148,0.6839295625686646,0.6863564848899841,0.691781759262085,0.6809369921684265,0.6790745854377747,0.6836614608764648,0.6822723150253296,0.6823720932006836,0.6749215126037598,0.6825979351997375,0.7027077674865723,0.6992133855819702,0.6813178062438965,0.6981986165046692,0.004205660428851843,0.004673531278967857,-0.012038874439895153,-0.0031632340978831053,0.023280035704374313,-0.0043585048988461494,-0.0014794871676713228,0.004209677688777447,-0.0009254973265342414,-0.006309575866907835,-0.0037980920169502497,-0.005926835350692272,-0.0015789575409144163,0.008570612408220768,-0.0065590995363891125,-0.014577985741198063,0.6855614185333252,0.6854947805404663,0.6839880347251892,0.686495840549469,0.6918705105781555,0.6810042858123779,0.6801456212997437,0.6838328242301941,0.682471752166748,0.6831006407737732,0.6751489043235779,0.6827447414398193,0.7032115459442139,0.6994097232818604,0.681589663028717,0.6985957622528076,
37,75201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022907953709363937
37,75201,1.3471983671188354,0.007155419327318668,1.3400440216064453,0.004990943241864443,0.0053760758601129055,-0.012562873773276806,-0.003252902068197727,0.022090598940849304,-0.003044274402782321,-0.0013302203733474016,0.004144968464970589,-0.0013190660392865539,-0.005934968125075102,-0.002031971700489521,-0.005379113368690014,-0.001726167625747621,0.008543948642909527,-0.005563884973526001,-0.015257054008543491,0.6849741339683533,0.6850141882896423,0.6845747828483582,0.6853435635566711,0.6912634372711182,0.6812906265258789,0.6788009405136108,0.6837831735610962,0.6818106174468994,0.6828257441520691,0.6752827167510986,0.6823290586471558,0.7013900876045227,0.6969950199127197,0.6814134120941162,0.6973015069961548,0.0050199939869344234,0.00536141823977232,-0.012534992769360542,-0.0031248158775269985,0.022126879543066025,-0.00305375293828547,-0.0014669648371636868,0.004069381859153509,-0.0013739346759393811,-0.005932594649493694,-0.0020937290973961353,-0.005353071726858616,-0.0017839515348896384,0.008493673987686634,-0.005424330942332745,-0.015262201428413391,0.685208261013031,0.685451865196228,0.6846315264701843,0.6855320930480957,0.6913536190986633,0.6813784241676331,0.6798429489135742,0.6839641332626343,0.6819782257080078,0.683493971824646,0.6754916906356812,0.6824565529823303,0.7018782496452332,0.69720059633255,0.6817108392715454,0.697679877281189,
38,77180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02296227402985096
38,77180,1.3471094369888306,0.007215448655188084,1.3398911952972412,0.005645088851451874,0.005274956114590168,-0.011646571569144726,-0.003620135597884655,0.021432723850011826,-0.002664367202669382,-0.0014812422450631857,0.004343520849943161,-0.0009316527284681797,-0.00550945196300745,-0.0013164400588721037,-0.004359827842563391,-0.0002018775267060846,0.009664596058428288,-0.00475703552365303,-0.014467618428170681,0.6846210360527039,0.6846640706062317,0.684464693069458,0.685169517993927,0.691182017326355,0.6813838481903076,0.6786801218986511,0.6835997104644775,0.6819413304328918,0.6825177073478699,0.6755812764167786,0.6829788088798523,0.7001789212226868,0.6962396502494812,0.6818088293075562,0.6963774561882019,0.005706676281988621,0.005441372748464346,-0.011691302992403507,-0.0036172540858387947,0.021312106400728226,-0.0026894318871200085,-0.0014019174268469214,0.004434629809111357,-0.0008829503785818815,-0.005534621886909008,-0.0013075453462079167,-0.004402689635753632,-0.00022245851869229227,0.00961706880480051,-0.004763793665915728,-0.014328379184007645,0.6848471164703369,0.6850939989089966,0.6845257878303528,0.6853139400482178,0.6912735104560852,0.6814562082290649,0.6797911524772644,0.6837576031684875,0.6821179986000061,0.6832523941993713,0.6757984161376953,0.6831216812133789,0.7006750106811523,0.6964425444602966,0.6820788979530334,0.6967703700065613,
39,79159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020930323749780655
39,79159,1.3468471765518188,0.007232160307466984,1.3396130800247192,0.005573094356805086,0.006668277084827423,-0.01155080460011959,-0.0038631148636341095,0.02198895253241062,-0.0032717466820031404,-0.000978260999545455,0.0038783291820436716,-0.0006065102643333375,-0.006037488114088774,-0.0012565720826387405,-0.003223247593268752,-0.0021545307245105505,0.009245683439075947,-0.005600897595286369,-0.013705456629395485,0.6851736903190613,0.6847352385520935,0.684282660484314,0.6848614811897278,0.6909342408180237,0.681597113609314,0.6784594655036926,0.6833973526954651,0.681749701499939,0.6823636889457703,0.675788402557373,0.6827555894851685,0.6980674862861633,0.6958967447280884,0.6817581653594971,0.6954793930053711,0.0055467733182013035,0.006648253183811903,-0.01156742312014103,-0.003894550260156393,0.021918224170804024,-0.0032620523124933243,-0.0010945933172479272,0.003943456336855888,-0.0005447955336421728,-0.005953397136181593,-0.001285774284042418,-0.0032708351500332355,-0.0022024225909262896,0.009207842871546745,-0.005613649729639292,-0.013670699670910835,0.6853880882263184,0.6851906180381775,0.6843357682228088,0.6849954128265381,0.691018283367157,0.6816757321357727,0.6795783638954163,0.6835862994194031,0.6819377541542053,0.6830803751945496,0.6760087609291077,0.6828683614730835,0.6985877156257629,0.6961033344268799,0.6820588707923889,0.6958733201026917,
40,81138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007584447972476482
40,81138,1.3467549085617065,0.007280860096216202,1.339475154876709,0.005873002111911774,0.006911373697221279,-0.010209999047219753,-0.0038003246299922466,0.02416886016726494,-0.002095954492688179,-0.0003946486976929009,0.003568661166355014,-0.0005478333914652467,-0.004999316763132811,-0.0010211900807917118,-0.00218950305134058,-0.0014561265707015991,0.01011213194578886,-0.004933076445013285,-0.013846317306160927,0.6847291588783264,0.684333324432373,0.6850096583366394,0.684453010559082,0.6904029846191406,0.681516170501709,0.6785175800323486,0.6832890510559082,0.6818429231643677,0.6820494532585144,0.6759388446807861,0.6829999685287476,0.6970869302749634,0.6946821808815002,0.6817240118980408,0.693902313709259,0.005854338873177767,0.007063103839755058,-0.010155675001442432,-0.0036349704023450613,0.02406669594347477,-0.0021200929768383503,-0.0002078405232168734,0.00343683990649879,-0.0005037144874222577,-0.005172815173864365,-0.0009868962224572897,-0.002272343263030052,-0.0013431251281872392,0.01013236679136753,-0.004952474031597376,-0.013754974119365215,0.6849541068077087,0.6847727298736572,0.6850742697715759,0.6846422553062439,0.6904955506324768,0.6815926432609558,0.6796339750289917,0.6834642291069031,0.6820139288902283,0.6827272772789001,0.676144540309906,0.683147668838501,0.6975930333137512,0.6948880553245544,0.6819839477539062,0.6942839026451111,
41,83117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021731646731495857
41,83117,1.3465603590011597,0.007271371781826019,1.3392903804779053,0.00578694324940443,0.0052635325118899345,-0.010766355320811272,-0.004702913109213114,0.022351250052452087,-0.0027354946359992027,-0.0008144662715494633,0.004847720731049776,-0.0015819886466488242,-0.005598484538495541,-0.0006905499030835927,-0.002556515159085393,-0.00212349696084857,0.008283381350338459,-0.00478421850129962,-0.013698345050215721,0.6841706037521362,0.6838641166687012,0.6850622296333313,0.6853599548339844,0.6899912357330322,0.6818580031394958,0.6778934597969055,0.6835431456565857,0.6820334196090698,0.6820891499519348,0.6763920187950134,0.6833905577659607,0.6949364542961121,0.6933517456054688,0.6820889711380005,0.6934232711791992,0.0058196173049509525,0.005091319791972637,-0.010727002285420895,-0.004661728627979755,0.02231033518910408,-0.0027453405782580376,-0.00116860365960747,0.004808493424206972,-0.0016363168833777308,-0.005561900790780783,-0.0006711911992169917,-0.002403688384220004,-0.00217022025026381,0.00816410407423973,-0.00455844309180975,-0.01377101056277752,0.6844140291213989,0.6842774152755737,0.6851012110710144,0.6855554580688477,0.690072774887085,0.6819478273391724,0.6789883375167847,0.68372642993927,0.6821912527084351,0.6828522682189941,0.6765854954719543,0.683498740196228,0.6954460144042969,0.6935464143753052,0.6823784708976746,0.6938137412071228,
42,85096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009243670850992203
42,85096,1.3463214635849,0.007324990350753069,1.3389952182769775,0.006191824097186327,0.004659289959818125,-0.010627154260873795,-0.005029226187616587,0.025384671986103058,-0.001098640263080597,-0.0005377291818149388,0.0050710407085716724,-0.0013503365917131305,-0.004203942138701677,-0.0005706607480533421,-0.0020685389172285795,-0.0013105659745633602,0.011109497398138046,-0.005138481967151165,-0.013492418453097343,0.6838409900665283,0.6827744841575623,0.6842715740203857,0.685231626033783,0.6888903379440308,0.6816231608390808,0.6780692934989929,0.6830911040306091,0.6820939779281616,0.6818320155143738,0.6764729619026184,0.6827622056007385,0.6927558779716492,0.6921529769897461,0.6821139454841614,0.6916062831878662,0.006021386012434959,0.004948346875607967,-0.010620192624628544,-0.004976782947778702,0.02525998093187809,-0.0010948381386697292,-0.00026235354016534984,0.005012059584259987,-0.0012470146175473928,-0.0043746246956288815,-0.00045081606367602944,-0.0021748091094195843,-0.001034322427585721,0.01126903761178255,-0.005224163178354502,-0.013314401730895042,0.6840940117835999,0.6831876039505005,0.6843361854553223,0.6853989958763123,0.6889857053756714,0.6816889643669128,0.679213285446167,0.683249831199646,0.6822735667228699,0.68253093957901,0.6767022609710693,0.682891309261322,0.6932751536369324,0.6923643350601196,0.6824206709861755,0.6919795274734497,
43,87075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004213223699480295
43,87075,1.3459006547927856,0.007366244215518236,1.3385330438613892,0.006320184096693993,0.005848914850503206,-0.01001373864710331,-0.004693109076470137,0.02540866658091545,-0.0012351499171927571,-5.738978506997228e-05,0.004245791584253311,-0.00036233002902008593,-0.004219329450279474,-0.0002697354357223958,-0.0011187795316800475,-0.0006734022172167897,0.010436579585075378,-0.0052464790642261505,-0.012386726215481758,0.6837981343269348,0.6830976009368896,0.6838436722755432,0.6851162314414978,0.688855767250061,0.6815540194511414,0.6779586672782898,0.6830672025680542,0.6820382475852966,0.6814430952072144,0.6765739917755127,0.6823564171791077,0.6929986476898193,0.6916736960411072,0.681763768196106,0.6901483535766602,0.006306416355073452,0.0058298795484006405,-0.01007388997823,-0.0047403001226484776,0.025403019040822983,-0.0012183996150270104,-0.00017464548000134528,0.004328834358602762,-0.000236319683608599,-0.004254380706697702,-0.00029733998235315084,-0.0011825416004285216,-0.0006916493875905871,0.01046585850417614,-0.005254433024674654,-0.012376482598483562,0.6840347051620483,0.6835594773292542,0.6838930249214172,0.6852723956108093,0.6889557242393494,0.6816275119781494,0.6791194677352905,0.6832340359687805,0.6822112202644348,0.6821683645248413,0.6767663359642029,0.682499349117279,0.693503737449646,0.6918758749961853,0.682043194770813,0.690538763999939,
44,89054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022584449034184217
44,89054,1.3458728790283203,0.007389599923044443,1.338482141494751,0.006955683697015047,0.007856098935008049,-0.00840807519853115,-0.004218594636768103,0.023046797141432762,-0.0005538857658393681,0.0010688704205676913,0.004684879444539547,0.0003198084014002234,-0.003357401117682457,0.000694571528583765,-0.001314925611950457,-0.00039029630715958774,0.00971220713108778,-0.0038313569966703653,-0.011426619254052639,0.6838512420654297,0.6836745738983154,0.6846789717674255,0.6847479343414307,0.6880366206169128,0.6818683743476868,0.6779293417930603,0.6831089854240417,0.682452380657196,0.681471586227417,0.6767845153808594,0.6821586489677429,0.6908451318740845,0.69089674949646,0.6816053986549377,0.6902104616165161,0.006873884703963995,0.007950869388878345,-0.008416594937443733,-0.0042016212828457355,0.022927390411496162,-0.0005991944344714284,0.0010347439674660563,0.004735657479614019,0.0003714252379722893,-0.0034457372967153788,0.0007587334839627147,-0.001390116405673325,-0.00033546765916980803,0.009755410254001617,-0.0038432213477790356,-0.01133546233177185,0.6841217875480652,0.6840803623199463,0.6847478151321411,0.684922993183136,0.6881134510040283,0.6819553375244141,0.6790342330932617,0.6833097338676453,0.6826127171516418,0.6821770668029785,0.677001953125,0.6822706460952759,0.6913611888885498,0.6911213994026184,0.6818890571594238,0.6906245946884155,
45,91033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01619836501777172
45,91033,1.3455958366394043,0.00742307910695672,1.3381723165512085,0.00826992467045784,0.006653888151049614,-0.007988442666828632,-0.005668130703270435,0.025528814643621445,0.0005373546737246215,0.0016232396010309458,0.0048410468734800816,0.0004369848466012627,-0.0033312151208519936,-0.00027871783822774887,0.00013487358228303492,-0.0005114909145049751,0.010002261959016323,-0.004542679991573095,-0.012100600637495518,0.6838125586509705,0.6831544041633606,0.6856303811073303,0.6850138306617737,0.6874967813491821,0.6818302273750305,0.6776918172836304,0.683409571647644,0.6829727292060852,0.6817046403884888,0.6772406697273254,0.6825627088546753,0.6912268996238708,0.6892324686050415,0.6817471981048584,0.689421534538269,0.008282767608761787,0.006626115180552006,-0.007959015667438507,-0.005664351396262646,0.025578411296010017,0.000532197009306401,0.0014335704036056995,0.004894710611552,0.0003638916532509029,-0.0031223034020513296,-0.00034704149584285915,0.00022519315825775266,-0.0006551247788593173,0.009935783222317696,-0.004525389987975359,-0.012097237631678581,0.6840400099754333,0.6836156845092773,0.6856809854507446,0.6851732730865479,0.6875821352005005,0.6819159984588623,0.6788522005081177,0.6835671067237854,0.6831473708152771,0.6824290156364441,0.677412748336792,0.6826838850975037,0.6917555332183838,0.6894553303718567,0.682046115398407,0.6898114085197449,
46,93012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01457003690302372
46,93012,1.3454701900482178,0.007409682497382164,1.3380616903305054,0.006854861509054899,0.005426377989351749,-0.009434632956981659,-0.006013229489326477,0.025174280628561974,0.00028014942654408514,0.0007197351660579443,0.002865561982616782,0.0009174044243991375,-0.004205202683806419,-0.0005821371451020241,-0.0004573610203806311,-0.00043738476233556867,0.009330584667623043,-0.0053745172917842865,-0.012627844698727131,0.6834778189659119,0.6829043030738831,0.6848024725914001,0.6851419806480408,0.6868836283683777,0.6814156174659729,0.677605926990509,0.6828263998031616,0.6831305623054504,0.6810594201087952,0.6773034334182739,0.6824385523796082,0.6896448135375977,0.6877872347831726,0.6818683743476868,0.6891429424285889,0.006864912807941437,0.005526979919523001,-0.009431620128452778,-0.005854571238160133,0.02514021284878254,0.00021813434432260692,0.0008083817665465176,0.002753445180132985,0.001036968664266169,-0.00438397191464901,-0.0005651044193655252,-0.0005242768675088882,-0.00026082750991918147,0.009353657253086567,-0.005352088250219822,-0.012544960714876652,0.6837350130081177,0.6833276748657227,0.6848537921905518,0.6853561997413635,0.686993420124054,0.6814921498298645,0.6787241101264954,0.6830084919929504,0.6832732558250427,0.6818544268608093,0.6775100827217102,0.6825581192970276,0.6901609897613525,0.6879734396934509,0.6821522116661072,0.6895520687103271,
47,94991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014271581545472145
47,94991,1.3451169729232788,0.0074455165304243565,1.3376725912094116,0.007444031070917845,0.00613812729716301,-0.007695036008954048,-0.0059961662627756596,0.02592831663787365,0.0017950058681890368,0.0023859296925365925,0.0038716881535947323,0.00148783961776644,-0.0033554709516465664,0.0021594250574707985,0.0011031616013497114,-0.000759356131311506,0.009885980747640133,-0.0035935076884925365,-0.011290272697806358,0.6829626560211182,0.6825268864631653,0.6848598718643188,0.6845585703849792,0.686343789100647,0.6811818480491638,0.6773105263710022,0.6827619075775146,0.6829696297645569,0.6811599731445312,0.6772945523262024,0.6826285123825073,0.6888903975486755,0.6880075335502625,0.6819611191749573,0.6882913708686829,0.007433289662003517,0.006194811314344406,-0.007633806671947241,-0.005891042295843363,0.025808047503232956,0.0017982335994020104,0.0023755955044180155,0.0038250768557190895,0.0014695529825985432,-0.003480007406324148,0.002225332660600543,0.0010520200012251735,-0.0006856817635707557,0.009894088841974735,-0.0034409845247864723,-0.011221990920603275,0.6831932067871094,0.6829707622528076,0.684922993183136,0.6847199201583862,0.6864274144172668,0.6812601089477539,0.67844557762146,0.6829232573509216,0.6831468939781189,0.6818764805793762,0.6774874329566956,0.6827737092971802,0.6894202828407288,0.688235878944397,0.6822620034217834,0.6887131929397583,
48,96970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01778562180697918
48,96970,1.3450640439987183,0.007452269550412893,1.3376126289367676,0.008109014481306076,0.007024821825325489,-0.009132097475230694,-0.008218055590987206,0.026666861027479172,0.0011777790496125817,0.00199668831191957,0.003870544023811817,0.0006307260482572019,-0.003112666541710496,0.001527579384855926,0.00233061658218503,-0.0007428742246702313,0.009566855616867542,-0.004118648357689381,-0.012153450399637222,0.6826017498970032,0.6819398403167725,0.6842771768569946,0.684482991695404,0.6849513053894043,0.6809375882148743,0.6771746873855591,0.6819754242897034,0.6825990676879883,0.6808204650878906,0.6773207187652588,0.6829718351364136,0.6874850988388062,0.6859217882156372,0.6815306544303894,0.6869741082191467,0.008179680444300175,0.006950581446290016,-0.009213321842253208,-0.008153258822858334,0.026685848832130432,0.0011622238671407104,0.0017713506240397692,0.003814051626250148,0.0006403219304047525,-0.0030765582341700792,0.001446572015993297,0.002359977224841714,-0.0008469878230243921,0.009479991160333157,-0.004032536875456572,-0.012241540476679802,0.6828687191009521,0.6823887228965759,0.6843291521072388,0.6846662163734436,0.6850547790527344,0.6810125708580017,0.6783390641212463,0.6821670532226562,0.6827479600906372,0.6815011501312256,0.677534282207489,0.6830682158470154,0.6879984140396118,0.6861201524734497,0.6818416714668274,0.6873618960380554,
49,98949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009965487755835056
49,98949,1.3447654247283936,0.00746355252340436,1.3373006582260132,0.008653364144265652,0.007370028644800186,-0.0053140101954340935,-0.0055808923207223415,0.02802480012178421,0.0022089804988354445,0.0023117626551538706,0.004966382868587971,0.0029386626556515694,-0.0015603809151798487,0.0014120405539870262,0.0038840642664581537,0.0007109824218787253,0.011031674221158028,-0.0038841755595058203,-0.009262225590646267,0.6817173957824707,0.681782066822052,0.684320330619812,0.6833046078681946,0.6846742033958435,0.6807458400726318,0.6767120361328125,0.6816893219947815,0.6821396350860596,0.6804136633872986,0.6769182085990906,0.6827822327613831,0.6867232322692871,0.6859150528907776,0.6810179948806763,0.6863006353378296,0.0086557911708951,0.007463142741471529,-0.0052879019640386105,-0.005571662914007902,0.02801484614610672,0.002150388201698661,0.0023492458276450634,0.004943092819303274,0.002948055975139141,-0.0016402547480538487,0.001409283373504877,0.003919735550880432,0.0008080336847342551,0.01098387036472559,-0.0038991677574813366,-0.009175966493785381,0.6819631457328796,0.6821977496147156,0.6843807697296143,0.6834678649902344,0.6847694516181946,0.6808210015296936,0.6777817010879517,0.6818432211875916,0.6822988986968994,0.6811973452568054,0.6771104335784912,0.6829339861869812,0.6872753500938416,0.6861552000045776,0.6813196539878845,0.6867003440856934,
50,100928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016916565597057343
50,100928,1.3445475101470947,0.0075136590749025345,1.3370306491851807,0.010187027044594288,0.007185035385191441,-0.005092900712043047,-0.006492038257420063,0.0263518113642931,0.0025271731428802013,0.002576033817604184,0.0055631231516599655,0.0034707856830209494,-0.0024470826610922813,0.001499022007919848,0.0030981486197561026,0.0006029055221006274,0.012479853816330433,-0.004053167998790741,-0.00985248014330864,0.6819409132003784,0.6819769144058228,0.684358537197113,0.6835775971412659,0.6838667988777161,0.6806423664093018,0.6770334243774414,0.6813964247703552,0.6818798184394836,0.6802887916564941,0.6773330569267273,0.6825429797172546,0.6859610080718994,0.6851481795310974,0.6810558438301086,0.6857814192771912,0.010216578841209412,0.007239340338855982,-0.005092191509902477,-0.006432936992496252,0.02623411826789379,0.002485856879502535,0.0026406554970890284,0.005592760629951954,0.0034944643266499043,-0.0024368413724005222,0.001540332450531423,0.003118313616141677,0.0006747083971276879,0.012375660240650177,-0.004065886605530977,-0.009784173220396042,0.6822505593299866,0.6824297904968262,0.6844195127487183,0.6837912201881409,0.6839715242385864,0.6807261109352112,0.6782097220420837,0.6815809607505798,0.6820207834243774,0.680959165096283,0.677523136138916,0.682660698890686,0.6864905953407288,0.6854119300842285,0.6813449263572693,0.6861737370491028,
51,102907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013656068593263626
51,102907,1.344403624534607,0.007514206226915121,1.3368873596191406,0.009451068937778473,0.008323609828948975,-0.0028121480718255043,-0.004651437513530254,0.02675488032400608,0.0034445992205291986,0.0040031857788562775,0.006075043696910143,0.0018130334792658687,-0.00014910973550286144,0.0022550192661583424,0.003929228987544775,0.0018888335907831788,0.01327410340309143,-0.0028159187640994787,-0.007972151972353458,0.6814050078392029,0.6813597083091736,0.683667004108429,0.682327389717102,0.6833720803260803,0.6797052621841431,0.6765776872634888,0.6808408498764038,0.6807262897491455,0.6797449588775635,0.6766818165779114,0.6818155646324158,0.6849076151847839,0.6842474937438965,0.6802295446395874,0.6843701004981995,0.0093685919418931,0.008300493471324444,-0.002748206490650773,-0.004618664737790823,0.026674345135688782,0.00353183108381927,0.003835315816104412,0.006036766339093447,0.0017718418966978788,-0.00019191151659470052,0.002282592933624983,0.003912762738764286,0.001868144841864705,0.013375863432884216,-0.0026347460225224495,-0.008038212545216084,0.6816451549530029,0.6818045973777771,0.6837305426597595,0.682478666305542,0.6834763288497925,0.679792582988739,0.6776956915855408,0.6809892058372498,0.6808556914329529,0.6805749535560608,0.6768770813941956,0.6819166541099548,0.6854298710823059,0.684460461139679,0.6805264949798584,0.684801459312439,
52,104886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003455457743257284
52,104886,1.3441672325134277,0.007541432976722717,1.336622953414917,0.011051127687096596,0.009050154127180576,-0.0011875709751620889,-0.005087913945317268,0.028622079640626907,0.003147864481434226,0.004390189424157143,0.005403914954513311,0.0025540722999721766,0.0006092447438277304,0.0016172713367268443,0.004721617326140404,0.0017857046332210302,0.01320877205580473,-0.0018731802701950073,-0.008437425829470158,0.6814423203468323,0.6809298396110535,0.6834285259246826,0.6823520064353943,0.682663083076477,0.6795826554298401,0.6764616370201111,0.6806458234786987,0.6802940964698792,0.6793903708457947,0.6767327189445496,0.6811869144439697,0.6842688918113708,0.6837937831878662,0.6798780560493469,0.6840916275978088,0.011058791540563107,0.009250801987946033,-0.0012602786300703883,-0.005005385726690292,0.02859482541680336,0.0030729963909834623,0.004629038739949465,0.005362778902053833,0.0026698214933276176,0.0005218014121055603,0.0015695213805884123,0.004620240069925785,0.0019120740471407771,0.01320897601544857,-0.002095157513394952,-0.008288822136819363,0.6816709637641907,0.6813928484916687,0.6834789514541626,0.6825091242790222,0.6827771663665771,0.6796517968177795,0.6776703596115112,0.6808302402496338,0.6804264187812805,0.6800702214241028,0.6769407987594604,0.6812888979911804,0.6848581433296204,0.6840304732322693,0.6801509857177734,0.6845176219940186,
53,106865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01652895100414753
